parent_asin,title,family,leaf_category,quality_tier,predicted_pool_member,selection_frequency,rating_number,test_event_count,max_history_length,quality_history_13,quality_history_10_rating_4,quality_catalog_history,average_rating,metadata_nonempty_count
B0B55WVVYD,Heathyoga Womens Fleece Lined Yoga Pants Bootcut Thermal Yoga Pants with Pockets Bootleg Fleece Pants Fleece Sweatpants,clothing,Pants,high_confidence,True,1.0,221.0,7.0,22,3,3,0,4.6,8.0
B0B64YFD9N,Dickies Women's Dritech Advanced Moisture Wicking Crew Sock (6/12 Packs),clothing,Calf Socks,high_confidence,True,1.0,22800.0,186.0,24,27,33,47,4.6,7.0
B0B67T4QRV,xiaomaizi Men's Funny and Colorful Patterned Dress Socks for Men Fun and Crazy Casual Crew Socks Size 7-13,clothing,Calf Socks,high_confidence,True,1.0,2132.0,8.0,12,0,1,0,4.8,8.0
B0B6CDMGVX,"Women's Natural Soul, Kentley Slip-On",shoes,Loafers & Slip-Ons,high_confidence,True,1.0,273.0,24.0,28,2,4,1,4.1,9.0
B0B6DF75NR,Hurley Men's Jordan Sneakers,shoes,Loafers & Slip-Ons,high_confidence,True,1.0,507.0,12.0,15,2,3,4,4.3,7.0
B0B6FZBDSM,Pandolah Men's Athletic 3D Animal Cosmic Galaxy Printed Hoodies Sweatshirts,clothing,Hoodies,high_confidence,True,1.0,1034.0,6.0,11,0,1,1,4.3,8.0
B0B6QXR6K1,BOBO BIRD Wood Watches Colorful Wood WristWatches Week & Date Display Multifunction Handmade Quartz Watch Sport Chronograph Unique Wristwatch for Men Women,watches,Wrist Watches,high_confidence,True,1.0,885.0,7.0,34,1,2,1,4.6,8.0
B0B6T154HC,"12PCS Check Registers for Personal Checkbook, Easy to Read Checkbook Register",accessories,Checkbook Covers,high_confidence,True,1.0,830.0,11.0,11,0,3,4,4.5,9.0
B0B6TPKVHX,Azooken Men's Walking Shoes Jogging Tennis Footwear Fitness Road Running Fashion Sneakers,shoes,Walking,high_confidence,True,1.0,521.0,6.0,13,3,3,2,4.2,9.0
B0B7J5CBDK,KIWI Shoe Waterproofer Protector,"shoe, jewelry & watch accessories",Water & Stain Treatments,high_confidence,True,1.0,5819.0,22.0,33,4,4,9,4.3,9.0
B0B7KW687Z,"Momlovu Silver Chain Gold Chain for Men Boys, 18K Gold Plated Men's Necklaces Chain Cuban Link Chain for Men 4mm/6mm 18/20/22/24/26inch",jewelry,Necklaces,high_confidence,True,1.0,501.0,4.0,43,1,1,1,4.4,9.0
B0B7Q1MN1J,Jackets for Women Windproof Outwear Hooded Plus Size Winter Cute Fleece Coat Winter Hiking Windproof Coat,clothing,Fleece,high_confidence,True,1.0,80.0,6.0,28,2,2,1,2.6,9.0
B0B87VBTT2,Loritta 2 Pack Winter Beanie Hat Set Warm Knitted Slouchy Thick Baggy Beanie Skull Cap for Men Women Gifts,accessories,Skullies & Beanies,high_confidence,True,1.0,1255.0,27.0,22,4,6,6,4.5,8.0
B0B89SD66J,"Leggings Depot High Waisted Floral & Space Print Leggings for Women - Regular, Plus, 1X3X, 3X5X",clothing,Leggings,high_confidence,True,1.0,13104.0,168.0,49,20,25,32,4.5,9.0
B0B8HTPBLR,Women's Long Sleeve Maxi Shirt Dress Elegant Button Down Loose Swing Party Dress,clothing,Dresses,high_confidence,True,1.0,161.0,7.0,15,3,2,0,3.8,8.0
B0B8TMX7G7,Natural Uniforms Women's Long Sleeve Extra Wide Scoop-Neck T-Shirt Under Scrub,clothing,Scrub Tops,high_confidence,True,1.0,263.0,7.0,72,2,1,2,4.2,8.0
B0B94KWF3W,"B. BRILLIANT Toe Rings for Women Girls, Sterling Silver Cubic Zirconia CZ Channel-Set Polished Adjustable Toe Ring",jewelry,Toe Rings,high_confidence,True,1.0,852.0,13.0,15,1,0,1,4.4,7.0
B0B96H6C84,Callaway Men's Golf Hat,accessories,Baseball Caps,high_confidence,True,1.0,1118.0,8.0,17,1,1,0,4.6,8.0
B0B96L3R51,"Alyce Intimates Seamless Girls Panties, Pack of 8 | Solids & Prints",clothing,Panties,high_confidence,True,1.0,1670.0,6.0,20,2,1,2,4.6,9.0
B0B97JNGGY,MANGOPOP Women's Round Collar Clothing Short Sleeve Long Sleeve Tops T Shirt Bodysuit,clothing,Bodysuits,high_confidence,True,1.0,6496.0,63.0,18,12,11,10,4.2,8.0
B0B9ZYMTGH,HZMAN Hawaiian Shark Teeth Resin Pendant - Adjustable Cord Surfer Necklace - Cool Surfer Hawaiian Beach Style Jewelry,jewelry,Necklaces,high_confidence,True,1.0,544.0,5.0,7,0,0,2,4.2,9.0
B0BB69XF89,"KuaiLu Womens Cozy Memory Foam Slippers, Ladies Plaid House Slippers, Comfy Arch Support Bedroom Slippers, Slip on Warm Fuzzy Lined Winter Home Shoes with Non-slip Indoor Outdoor Hard Rubber Sole",shoes,Slippers,high_confidence,True,1.0,408.0,20.0,38,5,4,6,4.3,8.0
B0BB7MV494,Hilor Women's Shirred Halter One Piece Swimsuits Macrame Back Swimwear Tummy Control Bathing Suit,clothing,One-Pieces,high_confidence,True,1.0,6206.0,58.0,23,6,9,10,4.3,8.0
B0BBB4DDQ9,FallSweet Push Up Bras for Women Corset Top Bustier Padded Underwire Bra Add One Cup,clothing,Everyday Bras,high_confidence,True,1.0,271.0,10.0,27,4,3,5,3.8,8.0
B0BBGHSP2S,Jouica Women's Summer Casual Spaghetti Strap Sundress Dress Cold Shoulder Ruffle Sleeves Dresses with Pocket,clothing,Dresses,high_confidence,True,1.0,7823.0,59.0,93,11,8,12,4.0,8.0
B0BBWJNL9X,VenusCelia Women's Comfort Walking Boat Shoe,shoes,Loafers & Slip-Ons,high_confidence,True,1.0,18536.0,204.0,97,23,31,47,4.3,9.0
B0BCF8QTSC,Fancyskin Women's Pleated Crew Neck Tunic Shirt Blouse Cotton Bell Long Sleeve Casual Loose Basic Tops,clothing,T-Shirts,high_confidence,True,1.0,177.0,9.0,24,1,4,1,4.0,8.0
B0BCFYRV6W,BenSorts Women Winter Thick Slipper Socks with Grippers Non Slip Warm Fuzzy Socks Christmas Gifts,clothing,Slipper Socks,high_confidence,True,1.0,326.0,10.0,19,1,2,1,4.5,8.0
B0BCXGB2Q4,READYSALTED Women's Chunky Platform Sandals in Open Toe Multi Buckle Detail Ankle Strap Block Heel(LILU),shoes,Platforms & Wedges,high_confidence,True,1.0,468.0,6.0,16,1,0,1,3.8,8.0
B0BDFJSRFY,"S925 Necklace Gift for Wife, Compass Jewelry Women Wedding Anniversary, Sterling Silver Girlfriend Birthday Gifts for Her, Girls Necklaces for Daughter Valentines Day Mom Mothers Day, I'd be Lost without You",jewelry,Pendant Necklaces,high_confidence,True,1.0,245.0,5.0,38,1,0,4,4.6,8.0
B0BDGN9PNC,"B. BRILLIANT Crystal Necklace for Women Sterling Silver 6mm European Crystals Short Dainty Choker Necklaces for Girls Bridesmaids, 13 Inches + Extender",jewelry,Chokers,high_confidence,True,1.0,897.0,5.0,19,2,2,1,4.1,8.0
B0BDVKH9J6,CR ROLECOS Genshin Impact Cosplay Costume Outfit Halloween Party Suit,costumes & accessories,Costumes,high_confidence,True,1.0,391.0,3.0,22,1,1,1,4.1,9.0
B0BFCKB2QN,Womens Snow Pants Winter Fleece Lined Waterproof Soft Shell Insulated Outdoor Camping Travel ski Pants,clothing,Pants,high_confidence,True,1.0,2277.0,24.0,22,1,3,2,4.2,8.0
B0BFDSYQPP,FLYOW 925 Sterling Silver Good Luck Irish Jewelry Celtic Triquetra Trinity Knot Pendant Necklace for Women,jewelry,Pendant Necklaces,high_confidence,True,1.0,136.0,3.0,24,1,2,1,4.6,8.0
B0BFS2LF46,90 Degree By Reflex High Waist Tummy Control Interlink Squat Proof Ankle Length Leggings,clothing,Leggings,high_confidence,True,1.0,12227.0,108.0,66,14,21,15,4.4,8.0
B0BFV7LR3F,coclothy Wool Socks for Women - Womens Wool Socks Winter Socks for men Warm Thick Knit Wool Soft Vintage Casual Crew Socks,clothing,Athletic Socks,high_confidence,True,1.0,866.0,41.0,56,8,11,14,4.5,8.0
B0BG4G4R72,Lee Women's Plus Size Relaxed Fit Straight Leg Jean,clothing,Jeans,high_confidence,True,1.0,8439.0,92.0,42,17,13,23,4.3,9.0
B0BG9RPKPP,RAISEVERN Men Women Hoodie 3D Printed Cool Fleece Long Sleeve Pullover Hooded Sweatshirt,clothing,Hoodies,high_confidence,True,1.0,793.0,6.0,9,0,0,2,4.4,8.0
B0BGCL426M,"TeeHee Knee Leg Warmers,Extra Long Thigh High Leg Warmers, Boot Cuffs for Women",clothing,Leg Warmers,high_confidence,True,1.0,5545.0,26.0,17,2,4,1,4.4,9.0
B0BGJ81PNQ,"Hylaea Merino Wool Ski Socks, Cold Weather Socks for Snowboarding, Snow, Winter, Thermal Knee-high Warm Socks, Hunting",clothing,Socks,high_confidence,True,1.0,3825.0,25.0,37,6,5,2,4.5,8.0
B0BGJ85RYM,"Extra Wide Comfort Fit Athletic Crew (Mid-Calf) Socks for Men and Women, for Wide Feet Pick Your Size, Do not Size up",clothing,Athletic Socks,high_confidence,True,1.0,6932.0,117.0,56,17,23,28,4.4,9.0
B0BGM1R72N,Ryka Women's Balance Oxford,shoes,Walking,high_confidence,True,1.0,220.0,10.0,21,1,1,2,4.4,9.0
B0BGQFMD6L,Alimens & Gentle 100% Cotton Regular Fit Short Sleeve Casual Hawaiian Shirt for Men,clothing,Casual Button-Down Shirts,high_confidence,True,1.0,17338.0,155.0,35,22,27,33,4.4,8.0
B0BH113WW9,"Hanes Boxer Briefs, Cool Dri Moisture-Wicking Underwear, Cotton No-Ride-up for Men, Multi-Packs Available",clothing,Boxer Briefs,high_confidence,True,1.0,144604.0,630.0,105,79,102,131,4.6,9.0
B0BHNNQYX8,Womens Oversized Sweatshirt Long Sleeve Solid Pullover Quarter Zip Sweater Top Teen Girls Christmas Fall Y2K Clothes,clothing,T-Shirts,high_confidence,True,1.0,182.0,9.0,13,1,3,0,2.9,9.0
B0BHPR49M8,"vvovvug 6 PairOrthotoe Compression Socks, Women Toe Socks No Show, Full Toe Yoga Sock",clothing,Socks,high_confidence,True,1.0,1442.0,19.0,25,3,4,4,3.9,9.0
B0BJ5YN2LW,OQQ Women's Yoga Ribbed One Piece Jumpsuits Ribbed Workout Rompers Long Sleeve Exercise Jumpsuits,clothing,Jumpsuits,high_confidence,True,1.0,533.0,8.0,15,2,2,2,4.5,9.0
B0BJBC8H4M,"Misskt Kids Watch, Boys Sports Digital Waterproof Led Watches with Alarm Wrist Watches for Boy Girls Children",watches,Wrist Watches,high_confidence,True,1.0,1421.0,5.0,28,2,0,0,4.3,8.0
B0BJVWCSKQ,Anne Klein Women's Bracelet Watch,watches,Wrist Watches,high_confidence,True,1.0,12487.0,85.0,103,14,14,19,4.5,8.0
B0BJVX7YKG,"Armitron Sport Retro Men's Digital Bracelet Watch, 40/8475",watches,Wrist Watches,high_confidence,True,1.0,806.0,16.0,19,1,2,2,4.4,8.0
B0BKG4BQWV,HannahZone Women's Sexy Sparkly Jumpsuits Clubwear Long Sleeve Elegant Party Rompers High Waisted Wide Leg Pants,clothing,Rompers,high_confidence,True,1.0,4952.0,53.0,49,7,9,4,4.1,8.0
B0BKGJGZ2X,Simplee kids Baby Sweater Cardigan Jacquard Cable-Knit Spring Coat Long Sleeve Cardigan for Baby Girl,clothing,Sweaters,high_confidence,True,1.0,655.0,10.0,16,2,2,3,4.8,8.0
B0BKL2R1WX,Crocs Unisex-Adult Classic Tie Dye Clogs,shoes,Mules & Clogs,high_confidence,True,1.0,80946.0,478.0,64,59,103,124,4.8,8.0
B0BKL8YHNL,"SUADEX Steel Toe Boots for Men Women Work Safety Boots Indestructible Composite Toe Shoes Insulated Slip Resistant 7.5""",shoes,Shoes,high_confidence,True,1.0,238.0,4.0,76,1,2,0,4.0,8.0
B0BKNQ4L1P,Crocs Unisex-Adult Men's and Women's Baya Graphic Clog,shoes,Mules & Clogs,high_confidence,True,1.0,6232.0,79.0,23,11,17,21,4.7,9.0
B0BKR754VG,Roxy Women's Minnow Slip on Sneaker Shoe,shoes,Fashion Sneakers,high_confidence,True,1.0,7060.0,90.0,33,14,26,12,4.5,9.0
B0BKV4GGCX,Bloggerlove House Dresses for Women With Pockets Mumu Duster Housecoat Short Sleeve Patio Dress S-XXL,clothing,Casual,high_confidence,True,1.0,2313.0,33.0,30,4,4,7,4.3,8.0
B0BKW2MXRT,Rammus Womens Yoga Dress Pants with 5 Pockets High Waist Stretch Work Pants for Women Bootcut Leg Slacks for Office Casual,clothing,Pants,high_confidence,True,1.0,316.0,5.0,32,2,3,1,3.9,8.0
B0BLW17ZWL,LZH Girl Baby Kid Waterproof Hooded Coat Jacket Outwear Suit Raincoat Hoodies with Pants,clothing,Rain Jackets,high_confidence,True,1.0,654.0,8.0,24,1,1,1,4.6,8.0
B0BM4WGCJ6,MVMT Classic Men's Analog Watch,watches,Wrist Watches,high_confidence,True,1.0,2233.0,13.0,15,1,2,1,4.6,9.0
B0BM4ZR186,J2 Sport Unisex Men & Women Short Sleeve Baseball Sport Shirt,clothing,T-Shirts,high_confidence,True,1.0,447.0,5.0,22,2,2,1,4.6,8.0
B0BM7477G1,Lee Men's Performance Series Extreme Comfort Relaxed Pant,clothing,Casual,high_confidence,True,1.0,4369.0,27.0,29,3,2,2,4.6,8.0
B0BM9HQPTW,Wisdom Leaves Mens Mountain Bike Jersey Short Sleeve MTB Shirts Moisture-Wicking and Quick-Dry,clothing,Jerseys,high_confidence,True,1.0,376.0,7.0,13,1,1,0,4.4,9.0
B0BMKSZG5N,"Bracelet Hair Ties With Beige Black Elastic, Looks Cute On Your Wrist And Great In Your Hair from Maya J (Gold, Metal accents)",jewelry,Stretch,high_confidence,True,1.0,203.0,16.0,17,4,5,3,4.6,8.0
B0BMQ2PD2V,THEMEROL Anniversary Couples Gifts for Him Her Boyfriend Girlfriend Teenage Men Matching Keychains Husband Wife Fathers Birthday Christmas Stocking Stuffers Valentines Easter Graduation Mothers Day,accessories,Keyrings & Keychains,high_confidence,True,1.0,171.0,5.0,14,1,1,2,4.7,8.0
B0BN7LV274,RWQIAN Adjustable Letter Necklace for Women MaMa Necklaces for Women Silver Mom Pendant Necklace Personality Gift for Mother's Day Mother's Birthday,jewelry,Pendant Necklaces,high_confidence,True,1.0,1370.0,5.0,14,1,2,0,4.5,8.0
B0BNH6H664,MEROKEETY Women's 2023 Summer Puff Sleeve Smocked Floral Dress Crewneck Lace Flowy Tiered Midi Dresses,clothing,Casual,high_confidence,True,1.0,257.0,12.0,51,3,4,2,4.4,8.0
B0BNYK4FJX,Zitahli Wallet Men-Magnetic Money Clip-Slim and Minimalist Card Case-ID Window Front Pocket Wallet Gift Boxing Black,accessories,Wallets,high_confidence,True,1.0,4381.0,29.0,21,3,2,4,4.5,8.0
B0BQ32FHW4,Sieanear Women's Puff Long-Sleeve V-Neck Sweater Casual Tunic Tops,clothing,Tunics,high_confidence,True,1.0,720.0,109.0,21,14,18,16,4.2,8.0
B0BR1RM8BS,"Reebok Men's Club MEMT Sneaker, Black/DGH Solid Grey, 7.5",shoes,Fashion Sneakers,high_confidence,True,1.0,16.0,114.0,26,12,19,16,4.2,8.0
B0BR4PLQGN,LuFeng Women's Sexy Sleeveless Zipper Bodycon Party Club Long Rompers Jumpsuit,clothing,Jumpsuits,high_confidence,True,1.0,3860.0,48.0,27,6,7,12,4.4,9.0
B0BRS7FDPT,"Amazon Essentials Women's Jersey Standard-Fit Short-Sleeve V-Neck T-Shirt (Previously Daily Ritual), Pack of 2",clothing,T-Shirts,high_confidence,True,1.0,652.0,8.0,14,3,5,1,4.3,9.0
B0BRXPDGDC,HISDERN Bow Ties for Men Solid Color Self Tie Bow Tie Pocket Square Set Classic Formal Satin Bowties for Tuxedo Wedding Party,accessories,Tie Sets,high_confidence,True,1.0,898.0,6.0,22,1,1,0,4.5,8.0
B0BS5D6MC7,"Glenor Co Watch Box with Valet Drawer for Men - 12 Slot Luxury Watch Case Display Organizer, Carbon Fiber Design - Metal Buckle for Mens Jewelry Watches, Men's Storage Boxes Holder has Large Glass Top","shoe, jewelry & watch accessories",Cabinets & Cases,high_confidence,True,1.0,3568.0,21.0,12,0,3,3,4.8,9.0
B0BT8PMKPV,Lee Women's Sculpting Slim Fit Skinny Leg Jean,clothing,Jeans,high_confidence,True,1.0,5848.0,47.0,70,12,12,11,4.3,9.0
B0BTPBLGK2,Bsubseach Women Bathing Suit Cover Up Ethnic Print Kaftan Beach Maxi Dresses,clothing,Cover-Ups,high_confidence,True,1.0,6171.0,38.0,40,5,6,10,4.1,9.0
B0BV2C1V44,"maamgic Mens Athletic Gym Shorts 5.5"" Elastic Waist Casual Pajama Pocket Jogger Men Workout Short Pants",clothing,Active Shorts,high_confidence,True,1.0,11295.0,77.0,26,8,9,18,4.6,8.0
B0BV7BBRS6,Amazon Collection Celtic Pendant Necklaces,jewelry,Pendant Necklaces,high_confidence,True,1.0,2429.0,11.0,12,0,1,2,4.5,8.0
B0BV9NRN5W,Amazon Collection Plated Bronze Diamond Accent Twisted Hoop Earrings,jewelry,Hoop,high_confidence,True,1.0,6933.0,64.0,45,8,14,8,4.4,8.0
B0BVFNRYFP,Democracy Women's Ab Solution Jegging,clothing,Jeans,high_confidence,True,1.0,15847.0,209.0,41,30,30,42,4.5,9.0
B0BVZMQT1N,DAVID ARCHY Men's Micro Modal Boxer Briefs Soft Trunks 3 or 4 Pack,clothing,Underwear,high_confidence,True,1.0,4560.0,12.0,15,1,2,2,4.5,8.0
B0BW13FVNR,COCOSAND Kids Sunglasses with Strap Polarized Flexible Frame Soft Silicone Nose Pads for Toddler Boys Girls Ages 2-6,accessories,Sunglasses,high_confidence,True,1.0,843.0,7.0,8,0,0,2,4.7,9.0
B0BW84X65T,Holipick Women One Piece Plus Size Swim Dress Swimsuits with Skirt Women Tummy Control Bathing Suit Swimdress with Shorts,clothing,One-Pieces,high_confidence,True,1.0,879.0,9.0,20,1,2,4,4.2,8.0
B0BW9JYZS9,Carhartt Men's Loose Fit Midweight Chambray Long-Sleeve Shirt,clothing,Tops,high_confidence,True,1.0,3332.0,19.0,30,3,5,3,4.6,9.0
B0BWJKZ9GX,"Yogipace,25""/27""/29""/31""/33""/35""/37"",Women's Bootcut Yoga Pants Lounge Workout Pants Side Pockets",clothing,Pants,high_confidence,True,1.0,1592.0,33.0,23,7,9,4,4.5,8.0
B0BWRTCHMG,Hellomamma Women's Toe Sock Cute Cat Dog Ankle Sock Cotton Athletic Running Five Finger Socks for Girls (5 Pairs),clothing,Athletic Socks,high_confidence,True,1.0,1667.0,14.0,15,1,3,4,4.6,8.0
B0BX5GKSXL,"URUMQI Sunglasses Fit Over Glasses, Polarized 100% UV Protection Wrap-around Sunglasses for Men & Women Driving",accessories,Sunglasses,high_confidence,True,1.0,2334.0,30.0,72,6,9,10,4.4,9.0
B0BXJ2ZK4X,New Balance Women's Made in Us 1540 V2 Running Shoe,shoes,Road Running,high_confidence,True,1.0,234.0,8.0,16,1,1,1,4.5,8.0
B0BXXH77N8,"Jerzees Men's Short Sleeve Polo Shirts, SpotShield Stain Resistant, Sizes S-5X",clothing,Polos,high_confidence,True,1.0,27866.0,117.0,26,11,11,22,4.4,9.0
B0BY2J9B43,U2SKIIN Mens Fleece Robe Plush Collar Shawl Bathrobe,clothing,Robes,high_confidence,True,1.0,11679.0,85.0,16,6,11,15,4.6,8.0
B0BY2KGLW8,Anicina Nose Rings 18G Nose Rings Hoops Surgical Steel Nose Piercing Kit L Shape Nose Studs for Women CZ Heart Moon Nose Piercings Silver Gold Rose Gold Nose Piercing Jewelry,jewelry,Screws,high_confidence,True,1.0,1192.0,13.0,24,1,1,3,4.1,8.0
B0BY8NS7K2,MaxW Winter Mens Sheepskin Gloves Black Touchscreen Leather Gloves Soft Warm Driving Cycling Mitten Faux Rabbit Fur Lining,accessories,Cold Weather Gloves,high_confidence,True,1.0,824.0,11.0,26,3,5,3,4.6,8.0
B0BYCW1T1C,"Hanes Men's Jogger Sweatpants, EcoSmart Jogger Sweatpants for Men, Men's Fleece Lounge Pants",clothing,Sweatpants,high_confidence,True,1.0,33300.0,213.0,53,34,38,58,4.4,9.0
B0BYVQYLHR,"HOLDINA Winter Gloves Men Touchscreen Texting,Gloves for Men Knit Warm Anti-Slip,Gloves for Women Fleece Lined",accessories,Cold Weather Gloves,high_confidence,True,1.0,497.0,35.0,31,8,9,6,4.6,9.0
B0BZ5BL53L,Blizzard Bay Men's Festive Llama,clothing,Pullovers,high_confidence,True,1.0,2117.0,12.0,14,1,1,3,4.7,9.0
B0BZJG18G6,L LOUBIT Women Wedge Shoes Breathable Mesh Sneakers Slip On Comfort Walking Shoes,shoes,Walking,high_confidence,True,1.0,2271.0,15.0,43,2,2,3,4.1,8.0
B0BZNG28LF,The Children's Place Baby Girls' and Toddler Pleated Skort,clothing,"Skirts, Skooters & Skorts",high_confidence,True,1.0,657.0,6.0,21,1,1,1,4.7,9.0
B0BZRNQW99,Nevenka Backpack Purse for Women Casual Shoulder Bag PU Leather Zipper Closure Adjustable Strap (GRAY),bags,Fashion Backpacks,high_confidence,True,1.0,310.0,4.0,19,1,1,2,4.2,9.0
B0BZWZSM7D,Steve Madden Men's Dress Casual Every Day Leather Belt,accessories,Belts,high_confidence,True,1.0,23121.0,164.0,95,25,22,39,4.2,8.0
B0C1582KYJ,"Columbia womens Newton Ridge Plus hiking boots, Deep Wave/Dusty Green, 6.5 US",shoes,Hiking Boots,high_confidence,True,1.0,12.0,221.0,27,30,42,42,4.3,8.0
B0C19S5XH1,"G & F Products 100% Waterproof Winter Gloves for outdoor cold weather Double Coated Windproof HPT Plam and Fingers Acrylic Terry inner keep hands warm at -58F XX-Large (1628) , Orange",accessories,Cold Weather Gloves,high_confidence,True,1.0,11793.0,66.0,104,8,12,18,4.4,9.0
B0C1RQQL92,"Sam Edelman Women's, Yaro Sandal",shoes,Heeled Sandals,high_confidence,True,1.0,1500.0,16.0,15,2,2,0,4.4,9.0
B0C1TWVRDS,Women's Casual Dressy Short Petal Sleeve Shirts Pleated Fashion Front Key Hole Scoop Neck Floral Print Loose Fit Tops,clothing,Blouses & Button-Down Shirts,high_confidence,True,1.0,166.0,5.0,112,2,2,1,4.3,8.0
B0C1ZVKCXB,Tommy Hilfiger Boys' Short Sleeve Ken Ringer Crew Neck T-Shirt,clothing,Tees,high_confidence,True,1.0,5924.0,27.0,26,7,8,2,4.6,9.0
B0C246QRQS,5 Pack Womens Wool Socks Winter Warm Socks Thick Knit Cabin Cozy Crew Soft Socks Gifts for Women,clothing,Athletic Socks,high_confidence,True,1.0,17829.0,179.0,141,20,24,37,4.5,9.0
B0C2ZF7J11,PORI JEWELERS 10K Yellow Gold 2.0MM Round Rolo Link Chain Necklace - Made in Italy,jewelry,Chains,high_confidence,True,1.0,546.0,12.0,14,1,3,2,4.0,8.0
B0C2ZYPFSG,The Drop Janelle Croissant Shoulder Bag,bags,Shoulder Bags,high_confidence,True,1.0,485.0,4.0,14,1,0,1,4.0,9.0
B0C31KQH8P,SERMAN BRANDS RFID Blocking Slim Bifold Genuine Leather Minimalist Front Pocket Wallets for Men with Money Clip Thin Mens,accessories,Wallets,high_confidence,True,1.0,32225.0,321.0,30,20,31,52,4.6,9.0
B0C34BPMH5,"MUNIO Self Protection Keychain Kubaton, Legal, Can Take on an Airplane, US Made",accessories,"Keyrings, Keychains & Charms",high_confidence,True,1.0,3903.0,22.0,16,1,5,2,4.5,8.0
B0C371CSNQ,CRZ YOGA Women's Brushed Full Zip Hoodie Jacket Sportswear Hooded Workout Track Running Jacket with Zip Pockets,clothing,Track & Active Jackets,high_confidence,True,1.0,1350.0,18.0,31,4,5,5,4.5,8.0
B0C377NMF4,Romanstii Women's Casual V-Neck T-Shirts Loose Puff Long Sleeve Tops Tunic Blouses,clothing,Tunics,high_confidence,True,1.0,4764.0,201.0,30,29,37,35,4.5,8.0
B0C3B3B2VM,U2SKIIN Mens Cotton Blend Robe Lightweight Knit Bathrobe,clothing,Robes,high_confidence,True,1.0,16512.0,140.0,42,17,22,23,4.4,8.0
B0C3CRDQQG,Zitahli Mens-Wallet-Slim-Leather-RFID Blocking Wallet for Men Minimalist Bifold Credit Card Holder with Gift Box,accessories,Wallets,high_confidence,True,1.0,5955.0,42.0,22,1,5,11,4.5,8.0
B0C3DJL126,Simple Joys by Carter's Girl's Shawn Water Sandal,shoes,Sandals,high_confidence,True,1.0,671.0,4.0,13,1,1,2,4.5,9.0
B0C3MYXFPL,Stuhrling Original Men's Watches Pro Dive Watch Sports Watch with 42 MM Case Blue Dial Stainless Steel Silver Bracelet Diving Watch for Men,watches,Wrist Watches,high_confidence,True,1.0,1376.0,19.0,21,3,5,5,4.4,8.0
B0C3NP8B1B,HonestBaby Baby Womens Organic Cotton Holiday Family Jammies Pajamas,clothing,Pajama Sets,high_confidence,True,1.0,20.0,24.0,32,3,2,3,4.2,9.0
B0C3RBVYJP,Simple Joys by Carter's Unisex Babies' Hooded Sweater Jacket with Sherpa Lining,clothing,Jackets,high_confidence,True,1.0,28324.0,90.0,76,16,23,12,4.8,9.0
B0C4F5WFWB,GLOBALWIN Women's Pull On Ankle Boots The Western Cowboy Cowgirl Boots,shoes,Ankle & Bootie,high_confidence,True,1.0,104.0,8.0,21,1,1,1,4.3,9.0
B0C4HGYDMF,"Belts for Men, High Quality Handmade Genuine Leather, 100% Cow Leather, Classic and Fashion Designs",accessories,Belts,high_confidence,True,1.0,7284.0,71.0,23,11,13,12,4.5,8.0
B0C4Q394KD,niyokki Workout Sets for Women Seamless Crop Tops Leggings Matching 2 Pieces Outfits Two Piece Yoga Workout Outfits,clothing,Tracksuits,high_confidence,True,1.0,2493.0,22.0,24,3,2,1,4.4,8.0
B0C53SPS6C,"MAKA PAKA JEWELRY Engagement Rings for Women GRA Certified, Sterling Silver Halo Rings with 18K White Gold Plated DF VVS Moissanite Wedding Rings",jewelry,Engagement Rings,high_confidence,True,1.0,98.0,4.0,17,1,2,3,4.7,8.0
B0C5MH6KT2,"Ekouaer Women's Fit Short-Sleeve Sleepwear, Striped Shorts",clothing,Sets,high_confidence,True,1.0,3572.0,15.0,17,2,2,6,4.4,9.0
B0C5MMSVHV,adidas Men's Essentials Fleece 3-Stripes Full-Zip Hoodie,clothing,Active Hoodies,high_confidence,True,1.0,2658.0,21.0,30,3,4,5,4.7,9.0
